id_reniec;departamento;provincia;distrito;id_inei;id_pais
921304;AMERICA;ESTADOS UNIDOS DE AMERICA;CHICAGO;;USA
921305;AMERICA;ESTADOS UNIDOS DE AMERICA;CINCINNATI;;USA
921306;AMERICA;ESTADOS UNIDOS DE AMERICA;CORAL GABLES (FLORIDA);;USA
921307;AMERICA;ESTADOS UNIDOS DE AMERICA;NUEVO MEXICO;;USA
921308;AMERICA;ESTADOS UNIDOS DE AMERICA;DENVER;;USA
921309;AMERICA;ESTADOS UNIDOS DE AMERICA;INDIANA;;USA
921310;AMERICA;ESTADOS UNIDOS DE AMERICA;FORT LAUDERDALE;;USA
921311;AMERICA;ESTADOS UNIDOS DE AMERICA;TENNESSEE;;USA
921312;AMERICA;ESTADOS UNIDOS DE AMERICA;HONOLULU;;USA
921313;AMERICA;ESTADOS UNIDOS DE AMERICA;HOUSTON;;USA
921314;AMERICA;ESTADOS UNIDOS DE AMERICA;ALABAMA;;USA
921315;AMERICA;ESTADOS UNIDOS DE AMERICA;LOS ANGELES;;USA
921316;AMERICA;ESTADOS UNIDOS DE AMERICA;MINNESOTA;;USA
921317;AMERICA;ESTADOS UNIDOS DE AMERICA;MIAMI;;USA
921318;AMERICA;ESTADOS UNIDOS DE AMERICA;NUEVA ORLEANS;;USA
921319;AMERICA;ESTADOS UNIDOS DE AMERICA;NUEVA YORK;;USA
921320;AMERICA;ESTADOS UNIDOS DE AMERICA;ORLANDO;;USA
921321;AMERICA;ESTADOS UNIDOS DE AMERICA;PITTSBURGH;;USA
921322;AMERICA;ESTADOS UNIDOS DE AMERICA;OKLAHOMA;;USA
921323;AMERICA;ESTADOS UNIDOS DE AMERICA;SAN ANTONIO;;USA
921324;AMERICA;ESTADOS UNIDOS DE AMERICA;SAN DIEGO;;USA
921325;AMERICA;ESTADOS UNIDOS DE AMERICA;SAN FRANCISCO;;USA
921326;AMERICA;ESTADOS UNIDOS DE AMERICA;SAN LOUIS;;USA
921327;AMERICA;ESTADOS UNIDOS DE AMERICA;SANTA BARBARA;;USA
921328;AMERICA;ESTADOS UNIDOS DE AMERICA;SEATLE;;USA
921329;AMERICA;ESTADOS UNIDOS DE AMERICA;TUCSON;;USA
921330;AMERICA;ESTADOS UNIDOS DE AMERICA;TULSA;;USA
921331;AMERICA;ESTADOS UNIDOS DE AMERICA;WASHINGTON D. C.;;USA
921332;AMERICA;ESTADOS UNIDOS DE AMERICA;PATERSON;;USA
921333;AMERICA;ESTADOS UNIDOS DE AMERICA;CONNECTICUT;;USA
921334;AMERICA;ESTADOS UNIDOS DE AMERICA;OREGON;;USA
921335;AMERICA;ESTADOS UNIDOS DE AMERICA;NUEVA JERSEY;;USA
921336;AMERICA;ESTADOS UNIDOS DE AMERICA;PENNSYLVANIA;;USA
921337;AMERICA;ESTADOS UNIDOS DE AMERICA;UTAH;;USA
921338;AMERICA;ESTADOS UNIDOS DE AMERICA;KANSAS;;USA
921339;AMERICA;ESTADOS UNIDOS DE AMERICA;CALIFORNIA;;USA
921340;AMERICA;ESTADOS UNIDOS DE AMERICA;OHIO;;USA
921341;AMERICA;ESTADOS UNIDOS DE AMERICA;TEXAS;;USA
921342;AMERICA;ESTADOS UNIDOS DE AMERICA;VIRGINIA;;USA
921343;AMERICA;ESTADOS UNIDOS DE AMERICA;FLORIDA;;USA
921344;AMERICA;ESTADOS UNIDOS DE AMERICA;MARYLAND;;USA
921345;AMERICA;ESTADOS UNIDOS DE AMERICA;WISCONSIN;;USA
921346;AMERICA;ESTADOS UNIDOS DE AMERICA;KENTUCKY;;USA
921347;AMERICA;ESTADOS UNIDOS DE AMERICA;ILLINOIS;;USA
921348;AMERICA;ESTADOS UNIDOS DE AMERICA;MICHIGAN;;USA
921349;AMERICA;ESTADOS UNIDOS DE AMERICA;MISSOURI;;USA
921350;AMERICA;ESTADOS UNIDOS DE AMERICA;CAROLINA DEL NORTE;;USA
921351;AMERICA;ESTADOS UNIDOS DE AMERICA;IOWA;;USA
921352;AMERICA;ESTADOS UNIDOS DE AMERICA;LOUISIANA;;USA
921353;AMERICA;ESTADOS UNIDOS DE AMERICA;DAKOTA DEL SUR;;USA
921354;AMERICA;ESTADOS UNIDOS DE AMERICA;RHODE ISLAND;;USA
921355;AMERICA;ESTADOS UNIDOS DE AMERICA;WASHINGTON;;USA
921356;AMERICA;ESTADOS UNIDOS DE AMERICA;ARIZONA;;USA
921357;AMERICA;ESTADOS UNIDOS DE AMERICA;MASSACHUSETTS;;USA
921358;AMERICA;ESTADOS UNIDOS DE AMERICA;COLORADO;;USA
921359;AMERICA;ESTADOS UNIDOS DE AMERICA;NEBRASKA;;USA
921360;AMERICA;ESTADOS UNIDOS DE AMERICA;WYOMING;;USA
921361;AMERICA;ESTADOS UNIDOS DE AMERICA;DELAWARE;;USA
921362;AMERICA;ESTADOS UNIDOS DE AMERICA;ARKANSAS;;USA
921363;AMERICA;ESTADOS UNIDOS DE AMERICA;MONTANA;;USA
921364;AMERICA;ESTADOS UNIDOS DE AMERICA;TAMPA;;USA
921365;AMERICA;ESTADOS UNIDOS DE AMERICA;LAS VEGAS;;USA
921366;AMERICA;ESTADOS UNIDOS DE AMERICA;VIRGINIA DEL OESTE;;USA
921367;AMERICA;ESTADOS UNIDOS DE AMERICA;CAROLINA DEL SUR;;USA
921368;AMERICA;ESTADOS UNIDOS DE AMERICA;DAKOTA DEL NORTE;;USA
921369;AMERICA;ESTADOS UNIDOS DE AMERICA;MAINE;;USA
921370;AMERICA;ESTADOS UNIDOS DE AMERICA;ALASKA;;USA
921371;AMERICA;ESTADOS UNIDOS DE AMERICA;JACKSONVILLE;;USA
921372;AMERICA;ESTADOS UNIDOS DE AMERICA;PHOENIX;;USA
921373;AMERICA;ESTADOS UNIDOS DE AMERICA;DALLAS;;USA
921374;AMERICA;ESTADOS UNIDOS DE AMERICA;SALT LAKE CITY;;USA
921375;AMERICA;ESTADOS UNIDOS DE AMERICA;SACRAMENTO;;USA
921376;AMERICA;ESTADOS UNIDOS DE AMERICA;AUSTIN;;USA
921377;AMERICA;ESTADOS UNIDOS DE AMERICA;NEW HAMPSHIRE;;USA
921378;AMERICA;ESTADOS UNIDOS DE AMERICA;NEVADA;;USA
921379;AMERICA;ESTADOS UNIDOS DE AMERICA;IDAHO;;USA
921380;AMERICA;ESTADOS UNIDOS DE AMERICA;FILADELFIA;;USA
921381;AMERICA;ESTADOS UNIDOS DE AMERICA;ATLANTA;;USA
921382;AMERICA;ESTADOS UNIDOS DE AMERICA;GUAM;;USA
921383;AMERICA;ESTADOS UNIDOS DE AMERICA;MISSISSIPPI;;USA
921384;AMERICA;ESTADOS UNIDOS DE AMERICA;VERMONT;;USA
921385;AMERICA;ESTADOS UNIDOS DE AMERICA;HARTFORD;;USA
921386;AMERICA;ESTADOS UNIDOS DE AMERICA;ISLAS MARIANAS DEL NORTE;;USA
921387;AMERICA;ESTADOS UNIDOS DE AMERICA;ISLAS VIRGENES;;USA
921388;AMERICA;ESTADOS UNIDOS DE AMERICA;HAWAII;;USA
921501;AMERICA;GUATEMALA;GUATEMALA;;GTM
921502;AMERICA;GUATEMALA;ESCUINTLA;;GTM
921503;AMERICA;GUATEMALA;QUETZALTENANGO;;GTM
921504;AMERICA;GUATEMALA;SACATEPEQUEZ;;GTM
921505;AMERICA;GUATEMALA;IZABAL;;GTM
921506;AMERICA;GUATEMALA;JALAPA;;GTM
921507;AMERICA;GUATEMALA;SUCHITEPEQUEZ;;GTM
921601;AMERICA;HAITI;PUERTO PRINCIPE;;HTI
921602;AMERICA;HAITI;ARTIBONITO;;HTI
921701;AMERICA;HONDURAS;TEGUCIGALPA;;HND
921702;AMERICA;HONDURAS;COPAN;;HND
921703;AMERICA;HONDURAS;CORTES;;HND
921704;AMERICA;HONDURAS;VALLE;;HND
921705;AMERICA;HONDURAS;YORO;;HND
921706;AMERICA;HONDURAS;FRANCISCO MORAZAN;;HND
921707;AMERICA;HONDURAS;LA CEIBA;;HND
921708;AMERICA;HONDURAS;SAN PEDRO DE SULA;;HND
921709;AMERICA;HONDURAS;OLANCHO;;HND
921710;AMERICA;HONDURAS;ATLANTIDA;;HND
921711;AMERICA;HONDURAS;COMAYAGUA;;HND
921712;AMERICA;HONDURAS;SANTA BARBARA;;HND
921713;AMERICA;HONDURAS;CHOLUTECA;;HND
921801;AMERICA;JAMAICA;KINGSTON;;JAM
921901;AMERICA;MEXICO;GUADALAJARA;;MEX
921902;AMERICA;MEXICO;MEXICO D.F.;;MEX
921903;AMERICA;MEXICO;MONTERREY;;MEX
921904;AMERICA;MEXICO;COAHUILA;;MEX
921905;AMERICA;MEXICO;CHIHUAHUA;;MEX
921906;AMERICA;MEXICO;MICHOACAN;;MEX
921907;AMERICA;MEXICO;SONORA;;MEX
921908;AMERICA;MEXICO;PUEBLA;;MEX
921909;AMERICA;MEXICO;SAN LUIS POTOSI;;MEX
921910;AMERICA;MEXICO;TABASCO;;MEX
921911;AMERICA;MEXICO;VERACRUZ;;MEX
921912;AMERICA;MEXICO;NUEVO LEON;;MEX
921913;AMERICA;MEXICO;YUCATAN;;MEX
921914;AMERICA;MEXICO;GUANAJUATO;;MEX
921915;AMERICA;MEXICO;OAXACA;;MEX
921916;AMERICA;MEXICO;CHIAPAS;;MEX
921917;AMERICA;MEXICO;SINALOA;;MEX
921918;AMERICA;MEXICO;TAMAULIPAS;;MEX
921919;AMERICA;MEXICO;MORELOS;;MEX
921920;AMERICA;MEXICO;BAJA CALIFORNIA NORTE;;MEX
921921;AMERICA;MEXICO;HIDALGO;;MEX
921922;AMERICA;MEXICO;CAMPECHE;;MEX
921923;AMERICA;MEXICO;CANCUN;;MEX
921924;AMERICA;MEXICO;BAJA CALIFORNIA SUR;;MEX
921925;AMERICA;MEXICO;QUERETARO;;MEX
921926;AMERICA;MEXICO;GUERRERO;;MEX
921927;AMERICA;MEXICO;AGUASCALIENTES;;MEX
921928;AMERICA;MEXICO;NAYARIT;;MEX
921929;AMERICA;MEXICO;JALISCO;;MEX
921930;AMERICA;MEXICO;MEXICO;;MEX
921931;AMERICA;MEXICO;QUINTANA ROO;;MEX
921932;AMERICA;MEXICO;ZACATECAS;;MEX
921933;AMERICA;MEXICO;COLIMA;;MEX
921934;AMERICA;MEXICO;DURANGO;;MEX
921935;AMERICA;MEXICO;TLAXCALA;;MEX
922001;AMERICA;NICARAGUA;MANAGUA;;NIC
922002;AMERICA;NICARAGUA;CHONTALES;;NIC
922003;AMERICA;NICARAGUA;ZELAYA;;NIC
922004;AMERICA;NICARAGUA;LEON;;NIC
922005;AMERICA;NICARAGUA;RIVAS;;NIC
922006;AMERICA;NICARAGUA;ESTELI;;NIC
922007;AMERICA;NICARAGUA;CHINANDEGA;;NIC
922008;AMERICA;NICARAGUA;JINOTEPE;;NIC
922009;AMERICA;NICARAGUA;PUERTO CABEZAS;;NIC
922010;AMERICA;NICARAGUA;MATAGALPA;;NIC
922011;AMERICA;NICARAGUA;MASAYA;;NIC
922012;AMERICA;NICARAGUA;GRANADA;;NIC
922013;AMERICA;NICARAGUA;ATLANTICO SUR;;NIC
922014;AMERICA;NICARAGUA;CARAZO;;NIC
922015;AMERICA;NICARAGUA;JINOTEGA;;NIC
922101;AMERICA;PANAMA;PANAMA;;PAN
922102;AMERICA;PANAMA;DAVID;;PAN
922103;AMERICA;PANAMA;COLON;;PAN
922104;AMERICA;PANAMA;CHIRIQUI;;PAN
922105;AMERICA;PANAMA;HERRERA;;PAN
922106;AMERICA;PANAMA;SAN MIGUELITO;;PAN
922107;AMERICA;PANAMA;COCLE;;PAN
922108;AMERICA;PANAMA;VERAGUAS;;PAN
922109;AMERICA;PANAMA;LOS SANTOS;;PAN
922110;AMERICA;PANAMA;DARIEN;;PAN
922111;AMERICA;PANAMA;BOCAS DEL TORO;;PAN
922112;AMERICA;PANAMA;SAN BLAS;;PAN
922201;AMERICA;PARAGUAY;ASUNCION;;PRY
922202;AMERICA;PARAGUAY;BOQUERON;;PRY
922203;AMERICA;PARAGUAY;CAAZAPA;;PRY
922204;AMERICA;PARAGUAY;ITAPUA;;PRY
922205;AMERICA;PARAGUAY;CENTRAL;;PRY
922206;AMERICA;PARAGUAY;ÑEEMBUCU;;PRY
922207;AMERICA;PARAGUAY;PARAGUARI;;PRY
922208;AMERICA;PARAGUAY;AMAMBAY;;PRY
922209;AMERICA;PARAGUAY;LA CORDILLERA;;PRY
922210;AMERICA;PARAGUAY;ALTO PARANA;;PRY
922211;AMERICA;PARAGUAY;CAAGUAZU;;PRY
922212;AMERICA;PARAGUAY;MISIONES;;PRY
922213;AMERICA;PARAGUAY;CANINDEYU;;PRY
922214;AMERICA;PARAGUAY;GUAIRA;;PRY
922215;AMERICA;PARAGUAY;CONCEPCION;;PRY
922216;AMERICA;PARAGUAY;SAN PEDRO;;PRY
922301;AMERICA;PUERTO RICO;CAGUAS;;PRI
922302;AMERICA;PUERTO RICO;PONCE;;PRI
922303;AMERICA;PUERTO RICO;SAN JUAN;;PRI
922304;AMERICA;PUERTO RICO;MOCA;;PRI
922305;AMERICA;PUERTO RICO;RIO GRANDE;;PRI
922306;AMERICA;PUERTO RICO;AIBONITO;;PRI
922307;AMERICA;PUERTO RICO;MAYAGÃœEZ;;PRI
922308;AMERICA;PUERTO RICO;HORMIGUEROS;;PRI
922309;AMERICA;PUERTO RICO;ARECIBO;;PRI
922310;AMERICA;PUERTO RICO;HUMACAO;;PRI
922311;AMERICA;PUERTO RICO;BAYAMON;;PRI
922312;AMERICA;PUERTO RICO;MANATI;;PRI
922313;AMERICA;PUERTO RICO;AGUADILLA;;PRI
922314;AMERICA;PUERTO RICO;GUAYNABO;;PRI
922401;AMERICA;REPUBLICA DOMINICANA;SANTO DOMINGO;;DOM
922402;AMERICA;REPUBLICA DOMINICANA;SANTIAGO RODRIGUEZ;;DOM
922403;AMERICA;REPUBLICA DOMINICANA;SANTIAGO DE LOS CABALLEROS;;DOM
922404;AMERICA;REPUBLICA DOMINICANA;SAN PEDRO DE MACORIS;;DOM
922405;AMERICA;REPUBLICA DOMINICANA;PUERTO PLATA;;DOM
922406;AMERICA;REPUBLICA DOMINICANA;LA ALTAGRACIA;;DOM
922407;AMERICA;REPUBLICA DOMINICANA;AZUA;;DOM
922408;AMERICA;REPUBLICA DOMINICANA;SAN CRISTOBAL;;DOM
922409;AMERICA;REPUBLICA DOMINICANA;LA VEGA;;DOM
922410;AMERICA;REPUBLICA DOMINICANA;SAN JOSE DE OCOA;;DOM
922411;AMERICA;REPUBLICA DOMINICANA;DAJABON;;DOM
922412;AMERICA;REPUBLICA DOMINICANA;SAN JUAN;;DOM
922413;AMERICA;REPUBLICA DOMINICANA;SAN FRANCISCO DE MACORIS;;DOM
922414;AMERICA;REPUBLICA DOMINICANA;LA ROMANA;;DOM
922415;AMERICA;REPUBLICA DOMINICANA;SAMANA;;DOM
922416;AMERICA;REPUBLICA DOMINICANA;MARIA TRINIDAD SANCHEZ;;DOM
922417;AMERICA;REPUBLICA DOMINICANA;MONSEÑOR NOUEL;;DOM
922418;AMERICA;REPUBLICA DOMINICANA;PERAVIA;;DOM
922501;AMERICA;SURINAM;PARANARIBO;;SUR
922601;AMERICA;TRINIDAD Y TOBAGO;PUERTO ESPAÑA;;TTO
922602;AMERICA;TRINIDAD Y TOBAGO;SAN FERNANDO;;TTO
922603;AMERICA;TRINIDAD Y TOBAGO;TOBAGO;;TTO
922701;AMERICA;URUGUAY;MONTEVIDEO;;URY
922702;AMERICA;URUGUAY;SAN JOSE;;URY
922703;AMERICA;URUGUAY;PAYSANDU;;URY
922704;AMERICA;URUGUAY;COLONIA;;URY
922705;AMERICA;URUGUAY;TREINTA Y TRES;;URY
922706;AMERICA;URUGUAY;RIVERA;;URY
922707;AMERICA;URUGUAY;SALTO;;URY
922708;AMERICA;URUGUAY;DURAZNO;;URY
922709;AMERICA;URUGUAY;ROCHA;;URY
922710;AMERICA;URUGUAY;MALDONADO;;URY
922711;AMERICA;URUGUAY;RIO NEGRO;;URY
922712;AMERICA;URUGUAY;CANELONES;;URY
922713;AMERICA;URUGUAY;FLORIDA;;URY
922714;AMERICA;URUGUAY;CERRO LARGO;;URY
922715;AMERICA;URUGUAY;ARTIGAS;;URY
922716;AMERICA;URUGUAY;TACUAREMBO;;URY
922717;AMERICA;URUGUAY;FLORES;;URY
922718;AMERICA;URUGUAY;SORIANO;;URY
922719;AMERICA;URUGUAY;LAVALLEJA;;URY
922801;AMERICA;VENEZUELA;BARQUISIMETO;;VEN
922802;AMERICA;VENEZUELA;CARACAS;;VEN
922803;AMERICA;VENEZUELA;LA GUAIRA;;VEN
922804;AMERICA;VENEZUELA;MARACAIBO;;VEN
922805;AMERICA;VENEZUELA;PUERTO ORDAZ;;VEN
922806;AMERICA;VENEZUELA;BOLIVAR;;VEN
922807;AMERICA;VENEZUELA;CARABOBO;;VEN
922808;AMERICA;VENEZUELA;ARAGUA;;VEN
922809;AMERICA;VENEZUELA;ANZOATEGUI;;VEN
922810;AMERICA;VENEZUELA;MERIDA;;VEN
922811;AMERICA;VENEZUELA;PORTUGUESA;;VEN
922812;AMERICA;VENEZUELA;BARINAS;;VEN
922813;AMERICA;VENEZUELA;ZULIA;;VEN
922814;AMERICA;VENEZUELA;LARA;;VEN
922815;AMERICA;VENEZUELA;TACHIRA;;VEN
922816;AMERICA;VENEZUELA;MIRANDA;;VEN
922817;AMERICA;VENEZUELA;MONAGAS;;VEN
922818;AMERICA;VENEZUELA;SUCRE;;VEN
922819;AMERICA;VENEZUELA;NUEVA ESPARTA;;VEN
922820;AMERICA;VENEZUELA;FALCON;;VEN
922821;AMERICA;VENEZUELA;APURE;;VEN
922822;AMERICA;VENEZUELA;YARACUY;;VEN
922823;AMERICA;VENEZUELA;GUARICO;;VEN
922824;AMERICA;VENEZUELA;VARGAS;;VEN
922825;AMERICA;VENEZUELA;TRUJILLO;;VEN
922826;AMERICA;VENEZUELA;AMAZONAS;;VEN
922827;AMERICA;VENEZUELA;COJEDES;;VEN
922828;AMERICA;VENEZUELA;DELTA AMACURO;;VEN
922901;AMERICA;BARBADOS;BRIDGETOWN;;BRB
922902;AMERICA;BARBADOS;ST. MICHAEL;;BRB
923001;AMERICA;GUAYANA FRANCESA;CAYENA;;GUF
923002;AMERICA;GUAYANA FRANCESA;KURU;;GUF
923003;AMERICA;GUAYANA FRANCESA;ST. LAURENT;;GUF
923101;AMERICA;GUYANA;GEORGETOWN;;GUY
923201;AMERICA;BELICE;BELICE;;BLZ
923501;AMERICA;SANTA LUCIA;CASTRIES;;LCA
923601;AMERICA;ISLAS CAIMAN;GEORGE TOWN;;CYM
923701;AMERICA;ANTIGUA Y BARBUDA;SAINT JOHNS;;ATG
930101;ASIA;COREA DEL SUR;SEUL;;KOR
930102;ASIA;COREA DEL SUR;SUNG DONG KU;;KOR
930103;ASIA;COREA DEL SUR;JUMBOOK;;KOR
930104;ASIA;COREA DEL SUR;KYONGGI-DO;;KOR
930105;ASIA;COREA DEL SUR;CHUNGCHONG-NAMDO;;KOR
930106;ASIA;COREA DEL SUR;TAEGU;;KOR
930107;ASIA;COREA DEL SUR;TAEJON;;KOR
930108;ASIA;COREA DEL SUR;BUSAN;;KOR
930109;ASIA;COREA DEL SUR;INCHEON;;KOR
930110;ASIA;COREA DEL SUR;ULSAN;;KOR
930111;ASIA;COREA DEL SUR;GYEONGSANG MERIDIONAL;;KOR
930112;ASIA;COREA DEL SUR;CHUNGCHEONG SEPTENTRIONAL;;KOR
930201;ASIA;CHINA;BEIJING (PEKIN);;CHN
930202;ASIA;CHINA;CANTON;;CHN
930203;ASIA;CHINA;GUANCHONG;;CHN
930204;ASIA;CHINA;GUANGDONG;;CHN
930205;ASIA;CHINA;JIAN;;CHN
930206;ASIA;CHINA;SHANGHAI;;CHN
930207;ASIA;CHINA;JIANGSU;;CHN
930208;ASIA;CHINA;LIAONING;;CHN
930209;ASIA;CHINA;FUJIAN;;CHN
930210;ASIA;CHINA;GUIZHOU;;CHN
930211;ASIA;CHINA;KUANGTUNG;;CHN
930212;ASIA;CHINA;SICHUAN;;CHN
930214;ASIA;CHINA;HUPEI;;CHN
930215;ASIA;CHINA;HUNAN;;CHN
930216;ASIA;CHINA;JIANGXI;;CHN
930217;ASIA;CHINA;CHUNG - SHAN;;CHN
930218;ASIA;CHINA;HENAN;;CHN
930219;ASIA;CHINA;GUANGXI ZHUANG;;CHN
930220;ASIA;CHINA;ZHEJIANG;;CHN
930221;ASIA;CHINA;SHANDONG;;CHN
930222;ASIA;CHINA;TIANJIN (TIENTSIN);;CHN
930223;ASIA;CHINA;SHAANXI;;CHN
930224;ASIA;CHINA;HAINAN;;CHN
930225;ASIA;CHINA;XINJIANG;;CHN
930226;ASIA;CHINA;HONG KONG;;CHN
930227;ASIA;CHINA;MACAO;;CHN
930228;ASIA;CHINA;JILIN;;CHN
930229;ASIA;CHINA;ANHUI;;CHN
930230;ASIA;CHINA;HEILONGJIANG;;CHN
930231;ASIA;CHINA;YUNNAN;;CHN
930301;ASIA;HONG KONG;HONG KONG (COLONIA BRITANICA) ;;HKG
930302;ASIA;HONG KONG;MACAO (COLONIA PORTUGUESA)    ;;HKG
930401;ASIA;INDIA;BOMBAY;;IND
930402;ASIA;INDIA;NUEVA DELHI;;IND
930403;ASIA;INDIA;PAQUISTAN;;IND
930404;ASIA;INDIA;CALCUTA;;IND
930405;ASIA;INDIA;RAJASTHAN;;IND
930406;ASIA;INDIA;PUNJAB;;IND
930407;ASIA;INDIA;MADHYA PRADESH;;IND
930408;ASIA;INDIA;GUJARAT;;IND
930409;ASIA;INDIA;ANDHRA PRADESH;;IND
930410;ASIA;INDIA;KARNATAKA;;IND
930411;ASIA;INDIA;HARYANA;;IND
930412;ASIA;INDIA;UTTAR PRADESH;;IND
930413;ASIA;INDIA;UTTARAKHAND;;IND
930414;ASIA;INDIA;HIMACHAL PRADESH;;IND
930415;ASIA;INDIA;MAHARASHTRA;;IND
930416;ASIA;INDIA;BENGALA OCCIDENTAL;;IND
930417;ASIA;INDIA;TAMIL NADU;;IND
930418;ASIA;INDIA;KERALA;;IND
930419;ASIA;INDIA;ORISSA;;IND
930501;ASIA;IRAK;BAGDAD;;IRQ
930502;ASIA;IRAK;KIR KUK;;IRQ
930601;ASIA;ISRAEL;HAIFA;;ISR
930602;ASIA;ISRAEL;TEL AVIV;;ISR
930603;ASIA;ISRAEL;JERUSALEN;;ISR
930604;ASIA;ISRAEL;PATAH - TIQVRA;;ISR
930605;ASIA;ISRAEL;MERIDIANO;;ISR
930606;ASIA;ISRAEL;SIGET;;ISR
930607;ASIA;ISRAEL;CENTRAL;;ISR
930608;ASIA;ISRAEL;SEPTENTRIONAL;;ISR
930609;ASIA;ISRAEL;MERIDIONAL;;ISR
930610;ASIA;ISRAEL;NORTE;;ISR
930611;ASIA;ISRAEL;EILAT;;ISR
930701;ASIA;JAPON;KAGOSHIMA;;JPN
930702;ASIA;JAPON;KYOTO;;JPN
930703;ASIA;JAPON;TOKIO;;JPN
930704;ASIA;JAPON;OKINAWA;;JPN
930705;ASIA;JAPON;FUKUOKA;;JPN
930706;ASIA;JAPON;OSAKA;;JPN
930707;ASIA;JAPON;CHUGOKU;;JPN
930708;ASIA;JAPON;YOKOHAMA;;JPN
930709;ASIA;JAPON;HIROSHIMA;;JPN
930710;ASIA;JAPON;KUMAMOTO;;JPN
930711;ASIA;JAPON;HOKKAIDO;;JPN
930712;ASIA;JAPON;TOKUSHIMA;;JPN
930713;ASIA;JAPON;NAGOYA;;JPN
930714;ASIA;JAPON;NAGASAKI;;JPN
930715;ASIA;JAPON;TOCHIGI;;JPN
930716;ASIA;JAPON;EHIME;;JPN
930717;ASIA;JAPON;YAMAGUCHI;;JPN
930718;ASIA;JAPON;ISHIKAWA;;JPN
930719;ASIA;JAPON;KANAGAWA;;JPN
930720;ASIA;JAPON;SAITAMA;;JPN
930721;ASIA;JAPON;GUNMA;;JPN
930722;ASIA;JAPON;YAMANASHI;;JPN
930723;ASIA;JAPON;AICHI;;JPN
930724;ASIA;JAPON;IBARAKI;;JPN
930725;ASIA;JAPON;GIFU;;JPN
930726;ASIA;JAPON;SHIZUOKA;;JPN
930727;ASIA;JAPON;MIE;;JPN
930728;ASIA;JAPON;CHIBA;;JPN
930729;ASIA;JAPON;NAGANO;;JPN
930730;ASIA;JAPON;NARA;;JPN
930731;ASIA;JAPON;HYOGO;;JPN
930732;ASIA;JAPON;FUKUSHIMA;;JPN
930733;ASIA;JAPON;NIIGATA;;JPN
930734;ASIA;JAPON;YAMAGATA;;JPN
930735;ASIA;JAPON;KAGAWA;;JPN
930736;ASIA;JAPON;SHIGA;;JPN
930737;ASIA;JAPON;FUKUI;;JPN
930738;ASIA;JAPON;AKITA;;JPN
930739;ASIA;JAPON;OKAYAMA;;JPN
930740;ASIA;JAPON;OITA;;JPN
930741;ASIA;JAPON;MIYAGI;;JPN
930742;ASIA;JAPON;MORIOKA;;JPN
930743;ASIA;JAPON;TOTTORI;;JPN
930744;ASIA;JAPON;WAKAYAMA;;JPN
930745;ASIA;JAPON;TOYAMA;;JPN
930746;ASIA;JAPON;AOMORI;;JPN
930747;ASIA;JAPON;IWATE;;JPN
930748;ASIA;JAPON;KOCHI;;JPN
930749;ASIA;JAPON;SAGA;;JPN
930750;ASIA;JAPON;SHIMANE;;JPN
930751;ASIA;JAPON;MIYAZAKI;;JPN
930752;ASIA;JAPON;KOBE;;JPN
930801;ASIA;LIBANO;BEIRUT;;LBN
930802;ASIA;LIBANO;EL BATROUN;;LBN
930803;ASIA;LIBANO;ASH - SHAMAL;;LBN
930804;ASIA;LIBANO;BALBAK;;LBN
930805;ASIA;LIBANO;SAIDA;;LBN
930806;ASIA;LIBANO;KOBE;;LBN
930807;ASIA;LIBANO;DARBECHTAR;;LBN
930808;ASIA;LIBANO;WADI ANUBI;;LBN
930809;ASIA;LIBANO;ALEY;;LBN
930810;ASIA;LIBANO;TIRO;;LBN
930811;ASIA;LIBANO;CHOUF;;LBN
930812;ASIA;LIBANO;JBEIL;;LBN
930901;ASIA;SRI LANKA;COLOMBO;;LKA
930902;ASIA;SRI LANKA;KANDY;;LKA
931001;ASIA;TAILANDIA;BANGKOK;;THA
931002;ASIA;TAILANDIA;SURAT THANI;;THA
931003;ASIA;TAILANDIA;NAKHON RATSACHIMA;;THA
931004;ASIA;TAILANDIA;CHON BURI;;THA
931005;ASIA;TAILANDIA;SURIN;;THA
931006;ASIA;TAILANDIA;SISAKET;;THA
931007;ASIA;TAILANDIA;CHIANG MAI;;THA
931101;ASIA;INDONESIA;JAKARTA;;IDN
931102;ASIA;INDONESIA;BALI;;IDN
931103;ASIA;INDONESIA;BANDUNG;;IDN
931104;ASIA;INDONESIA;MEDAN;;IDN
931105;ASIA;INDONESIA;NUSA TENGGARA ORIENTAL;;IDN
931201;ASIA;SIRIA;DAMASCO;;SYR
931202;ASIA;SIRIA;HASSAKA;;SYR
931203;ASIA;SIRIA;KNITRA;;SYR
931204;ASIA;SIRIA;LATAKIA;;SYR
931205;ASIA;SIRIA;ALEPO;;SYR
931301;ASIA;JORDANIA;BEIT JALA;;JOR
931302;ASIA;JORDANIA;AMMAN;;JOR
931303;ASIA;JORDANIA;RAMALLAH;;JOR
931304;ASIA;JORDANIA;JERUSALEN;;JOR
931305;ASIA;JORDANIA;JERICO;;JOR
931306;ASIA;JORDANIA;KARAK;;JOR
931307;ASIA;JORDANIA;ZARQA;;JOR
931401;ASIA;PALESTINA;BETHLEHEM;;PSE
931402;ASIA;PALESTINA;BELEN;;PSE
931403;ASIA;PALESTINA;BETAFOGA;;PSE
931404;ASIA;PALESTINA;BEIT-JALA;;PSE
931405;ASIA;PALESTINA;GAZA;;PSE
